candidate_id,stage,stage_date,recruiter
C25391,screening,2025-06-28 03:34:20.572993,E. Sánchez
C25392,applied,2025-06-19 03:34:20.572993,E. Sánchez
C25392,screening,2025-06-23 03:34:20.572993,E. Sánchez
C25392,interview_tech,2025-06-29 03:34:20.572993,E. Sánchez
C25393,applied,2025-05-31 03:34:20.572993,E. Sánchez
C25393,screening,2025-06-07 03:34:20.572993,E. Sánchez
C25393,interview_tech,2025-06-18 03:34:20.572993,E. Sánchez
C25394,applied,2025-06-12 03:34:20.572993,E. Sánchez
C25394,screening,2025-06-16 03:34:20.572993,E. Sánchez
C25395,applied,2025-06-17 03:34:20.572993,E. Sánchez
C25395,screening,2025-06-21 03:34:20.572993,E. Sánchez
C25396,applied,2025-06-30 03:34:20.572993,E. Sánchez
C25396,screening,2025-07-07 03:34:20.572993,E. Sánchez
C25397,applied,2025-06-07 03:34:20.572993,E. Sánchez
C25397,screening,2025-06-12 03:34:20.572993,E. Sánchez
C25398,applied,2025-06-13 03:34:20.572993,E. Sánchez
C25399,applied,2025-06-10 03:34:20.572993,E. Sánchez
C25400,applied,2025-07-02 03:34:20.572993,E. Sánchez
C25400,screening,2025-07-04 03:34:20.572993,E. Sánchez
C25400,interview_tech,2025-07-07 03:34:20.572993,E. Sánchez
C25401,applied,2025-06-07 03:34:20.572993,E. Sánchez
C25401,screening,2025-06-16 03:34:20.572993,E. Sánchez
C25402,applied,2024-06-15 03:34:20.572993,F. Aguirre
C25402,screening,2024-06-21 03:34:20.572993,F. Aguirre
C25403,applied,2024-06-07 03:34:20.572993,F. Aguirre
C25403,screening,2024-06-13 03:34:20.572993,F. Aguirre
C25403,interview_tech,2024-06-14 03:34:20.572993,F. Aguirre
C25403,interview_mgr,2024-06-22 03:34:20.572993,F. Aguirre
C25403,offer,2024-06-27 03:34:20.572993,F. Aguirre
C25404,applied,2024-05-19 03:34:20.572993,F. Aguirre
C25404,screening,2024-05-27 03:34:20.572993,F. Aguirre
C25404,interview_tech,2024-06-01 03:34:20.572993,F. Aguirre
C25404,interview_mgr,2024-06-04 03:34:20.572993,F. Aguirre
C25405,applied,2024-05-27 03:34:20.572993,F. Aguirre
C25405,screening,2024-05-30 03:34:20.572993,F. Aguirre
C25405,interview_tech,2024-06-06 03:34:20.572993,F. Aguirre
C25405,interview_mgr,2024-06-12 03:34:20.572993,F. Aguirre
C25406,applied,2024-06-21 03:34:20.572993,F. Aguirre
C25407,applied,2024-05-26 03:34:20.572993,F. Aguirre
C25407,screening,2024-05-31 03:34:20.572993,F. Aguirre
C25407,interview_tech,2024-06-02 03:34:20.572993,F. Aguirre
C25408,applied,2024-06-06 03:34:20.572993,F. Aguirre
C25408,screening,2024-06-12 03:34:20.572993,F. Aguirre
C25409,applied,2024-06-18 03:34:20.572993,F. Aguirre
C25410,applied,2024-06-24 03:34:20.572993,F. Aguirre
C25410,screening,2024-06-27 03:34:20.572993,F. Aguirre
C25410,interview_tech,2024-07-02 03:34:20.572993,F. Aguirre
C25411,applied,2024-06-14 03:34:20.572993,F. Aguirre
C25411,screening,2024-06-18 03:34:20.572993,F. Aguirre
C25411,interview_tech,2024-06-25 03:34:20.572993,F. Aguirre
C25412,applied,2024-05-20 03:34:20.572993,F. Aguirre
C25412,screening,2024-05-21 03:34:20.572993,F. Aguirre
C25413,applied,2025-07-31 03:34:20.572993,F. Aguirre
C25413,screening,2025-08-02 03:34:20.572993,F. Aguirre
C25413,interview_tech,2025-08-09 03:34:20.572993,F. Aguirre
C25414,applied,2025-08-28 03:34:20.572993,F. Aguirre
C25414,screening,2025-09-05 03:34:20.572993,F. Aguirre
C25414,interview_tech,2025-09-06 03:34:20.572993,F. Aguirre
C25415,applied,2025-08-17 03:34:20.572993,F. Aguirre
C25415,screening,2025-08-21 03:34:20.572993,F. Aguirre
C25415,interview_tech,2025-08-25 03:34:20.572993,F. Aguirre
C25416,applied,2025-08-03 03:34:20.572993,F. Aguirre
C25416,screening,2025-08-10 03:34:20.572993,F. Aguirre
C25417,applied,2025-08-05 03:34:20.572993,F. Aguirre
C25418,applied,2025-08-18 03:34:20.572993,F. Aguirre
C25419,applied,2025-07-29 03:34:20.572993,F. Aguirre
C25420,applied,2025-08-01 03:34:20.572993,F. Aguirre
C25420,screening,2025-08-07 03:34:20.572993,F. Aguirre
C25421,applied,2025-08-21 03:34:20.572993,F. Aguirre
C25421,screening,2025-08-27 03:34:20.572993,F. Aguirre
C25422,applied,2025-07-31 03:34:20.572993,F. Aguirre
C25422,screening,2025-08-04 03:34:20.572993,F. Aguirre
C25422,interview_tech,2025-08-08 03:34:20.572993,F. Aguirre
C25422,interview_mgr,2025-08-12 03:34:20.572993,F. Aguirre
C25423,applied,2025-08-17 03:34:20.572993,F. Aguirre
C25424,applied,2025-08-22 03:34:20.572993,F. Aguirre
C25425,applied,2025-08-30 03:34:20.572993,F. Aguirre
C25425,screening,2025-09-06 03:34:20.572993,F. Aguirre
C25426,applied,2025-08-28 03:34:20.572993,F. Aguirre
C25426,screening,2025-09-04 03:34:20.572993,F. Aguirre
C25427,applied,2025-08-23 03:34:20.572993,F. Aguirre
C25427,screening,2025-08-28 03:34:20.572993,F. Aguirre
C25428,applied,2024-12-03 03:34:20.572993,J. Medina
C25428,screening,2024-12-05 03:34:20.572993,J. Medina
C25428,interview_tech,2024-12-10 03:34:20.572993,J. Medina
C25429,applied,2024-12-10 03:34:20.572993,J. Medina
C25429,screening,2024-12-12 03:34:20.572993,J. Medina
C25429,interview_tech,2024-12-22 03:34:20.572993,J. Medina
C25430,applied,2024-12-09 03:34:20.572993,J. Medina
C25430,screening,2024-12-10 03:34:20.572993,J. Medina
C25430,interview_tech,2024-12-18 03:34:20.572993,J. Medina
C25431,applied,2025-01-08 03:34:20.572993,J. Medina
C25431,screening,2025-01-16 03:34:20.572993,J. Medina
C25432,applied,2024-12-18 03:34:20.572993,J. Medina
C25432,screening,2024-12-24 03:34:20.572993,J. Medina
C25432,interview_tech,2024-12-26 03:34:20.572993,J. Medina
C25433,applied,2025-01-12 03:34:20.572993,J. Medina
C25433,screening,2025-01-16 03:34:20.572993,J. Medina
C25433,interview_tech,2025-01-23 03:34:20.572993,J. Medina
C25433,interview_mgr,2025-01-26 03:34:20.572993,J. Medina
C25434,applied,2025-01-04 03:34:20.572993,J. Medina
C25435,applied,2024-12-18 03:34:20.572993,J. Medina
C25435,screening,2024-12-24 03:34:20.572993,J. Medina
C25435,interview_tech,2024-12-29 03:34:20.572993,J. Medina
C25436,applied,2025-01-10 03:34:20.572993,J. Medina
C25436,screening,2025-01-13 03:34:20.572993,J. Medina
C25436,interview_tech,2025-01-18 03:34:20.572993,J. Medina
C25437,applied,2025-01-04 03:34:20.572993,J. Medina
C25437,screening,2025-01-09 03:34:20.572993,J. Medina
C25438,applied,2024-12-19 03:34:20.572993,J. Medina
C25438,screening,2024-12-26 03:34:20.572993,J. Medina
C25439,applied,2025-01-11 03:34:20.572993,J. Medina
C25440,applied,2025-01-12 03:34:20.572993,J. Medina
C25440,screening,2025-01-16 03:34:20.572993,J. Medina
C25441,applied,2024-12-06 03:34:20.572993,J. Medina
C25442,applied,2024-12-08 03:34:20.572993,J. Medina
C25442,screening,2024-12-11 03:34:20.572993,J. Medina
C25442,interview_tech,2024-12-15 03:34:20.572993,J. Medina
C25443,applied,2025-01-09 03:34:20.572993,J. Medina
C25443,screening,2025-01-10 03:34:20.572993,J. Medina
C25444,applied,2025-01-05 03:34:20.572993,J. Medina
C25444,screening,2025-01-09 03:34:20.572993,J. Medina
C25445,applied,2024-12-07 03:34:20.572993,J. Medina
C25445,screening,2024-12-14 03:34:20.572993,J. Medina
C25446,applied,2025-01-11 03:34:20.572993,J. Medina
C25446,screening,2025-01-12 03:34:20.572993,J. Medina
C25446,interview_tech,2025-01-15 03:34:20.572993,J. Medina
C25447,applied,2025-01-07 03:34:20.572993,J. Medina
C25448,applied,2024-12-31 03:34:20.572993,J. Medina
C25448,screening,2025-01-08 03:34:20.572993,J. Medina
C25448,interview_tech,2025-01-09 03:34:20.572993,J. Medina
C25449,applied,2025-08-04 03:34:20.572993,G. Duarte
C25450,applied,2025-07-24 03:34:20.572993,G. Duarte
C25450,screening,2025-07-30 03:34:20.572993,G. Duarte
C25451,applied,2025-07-22 03:34:20.572993,G. Duarte
C25451,screening,2025-07-23 03:34:20.572993,G. Duarte
C25451,interview_tech,2025-07-31 03:34:20.572993,G. Duarte
C25452,applied,2025-08-14 03:34:20.572993,G. Duarte
C25452,screening,2025-08-19 03:34:20.572993,G. Duarte
C25452,interview_tech,2025-08-25 03:34:20.572993,G. Duarte
C25453,applied,2025-08-06 03:34:20.572993,G. Duarte
C25454,applied,2025-07-27 03:34:20.572993,G. Duarte
C25454,screening,2025-07-30 03:34:20.572993,G. Duarte
C25455,applied,2025-08-21 03:34:20.572993,G. Duarte
C25455,screening,2025-08-24 03:34:20.572993,G. Duarte
C25455,interview_tech,2025-08-30 03:34:20.572993,G. Duarte
C25455,interview_mgr,2025-09-03 03:34:20.572993,G. Duarte
C25456,applied,2025-08-09 03:34:20.572993,G. Duarte
C25456,screening,2025-08-10 03:34:20.572993,G. Duarte
C25457,applied,2025-08-06 03:34:20.572993,G. Duarte
C25457,screening,2025-08-07 03:34:20.572993,G. Duarte
C25458,applied,2025-08-04 03:34:20.572993,G. Duarte
C25459,applied,2025-08-16 03:34:20.572993,G. Duarte
C25459,screening,2025-08-18 03:34:20.572993,G. Duarte
C25459,interview_tech,2025-08-25 03:34:20.572993,G. Duarte
C25460,applied,2025-08-31 03:34:20.572993,G. Duarte
C25460,screening,2025-09-09 03:34:20.572993,G. Duarte
C25461,applied,2024-04-03 03:34:20.572993,E. Sánchez
C25461,screening,2024-04-09 03:34:20.572993,E. Sánchez
C25461,interview_tech,2024-04-16 03:34:20.572993,E. Sánchez
C25461,interview_mgr,2024-04-20 03:34:20.572993,E. Sánchez
C25461,offer,2024-04-23 03:34:20.572993,E. Sánchez
C25461,decision,2024-04-24 03:34:20.572993,E. Sánchez
C25462,applied,2024-03-16 03:34:20.572993,E. Sánchez
C25462,screening,2024-03-21 03:34:20.572993,E. Sánchez
C25463,applied,2024-03-29 03:34:20.572993,E. Sánchez
C25463,screening,2024-04-02 03:34:20.572993,E. Sánchez
C25463,interview_tech,2024-04-08 03:34:20.572993,E. Sánchez
C25463,interview_mgr,2024-04-13 03:34:20.572993,E. Sánchez
C25464,applied,2024-04-04 03:34:20.572993,E. Sánchez
C25464,screening,2024-04-12 03:34:20.572993,E. Sánchez
C25465,applied,2024-03-17 03:34:20.572993,E. Sánchez
C25465,screening,2024-03-20 03:34:20.572993,E. Sánchez
C25465,interview_tech,2024-03-23 03:34:20.572993,E. Sánchez
C25465,interview_mgr,2024-03-25 03:34:20.572993,E. Sánchez
C25466,applied,2024-03-02 03:34:20.572993,E. Sánchez
C25466,screening,2024-03-10 03:34:20.572993,E. Sánchez
C25466,interview_tech,2024-03-16 03:34:20.572993,E. Sánchez
C25466,interview_mgr,2024-03-20 03:34:20.572993,E. Sánchez
C25467,applied,2024-03-31 03:34:20.572993,E. Sánchez
C25467,screening,2024-04-01 03:34:20.572993,E. Sánchez
C25467,interview_tech,2024-04-09 03:34:20.572993,E. Sánchez
C25468,applied,2024-03-29 03:34:20.572993,E. Sánchez
C25468,screening,2024-04-01 03:34:20.572993,E. Sánchez
C25469,applied,2024-03-02 03:34:20.572993,E. Sánchez
C25469,screening,2024-03-05 03:34:20.572993,E. Sánchez
C25469,interview_tech,2024-03-06 03:34:20.572993,E. Sánchez
C25470,applied,2024-03-18 03:34:20.572993,E. Sánchez
C25470,screening,2024-03-22 03:34:20.572993,E. Sánchez
C25471,applied,2024-03-20 03:34:20.572993,E. Sánchez
C25471,screening,2024-03-22 03:34:20.572993,E. Sánchez
C25472,applied,2024-03-03 03:34:20.572993,E. Sánchez
C25472,screening,2024-03-04 03:34:20.572993,E. Sánchez
C25472,interview_tech,2024-03-10 03:34:20.572993,E. Sánchez
C25473,applied,2024-04-12 03:34:20.572993,E. Sánchez
C25473,screening,2024-04-16 03:34:20.572993,E. Sánchez
C25473,interview_tech,2024-04-20 03:34:20.572993,E. Sánchez
C25473,interview_mgr,2024-04-28 03:34:20.572993,E. Sánchez
C25474,applied,2024-03-20 03:34:20.572993,E. Sánchez
C25475,applied,2024-03-26 03:34:20.572993,E. Sánchez
C25475,screening,2024-04-01 03:34:20.572993,E. Sánchez
C25476,applied,2025-05-11 03:34:20.572993,F. Aguirre
C25476,screening,2025-05-18 03:34:20.572993,F. Aguirre
C25477,applied,2025-05-27 03:34:20.572993,F. Aguirre
C25477,screening,2025-06-06 03:34:20.572993,F. Aguirre
C25477,interview_tech,2025-06-08 03:34:20.572993,F. Aguirre
C25477,interview_mgr,2025-06-15 03:34:20.572993,F. Aguirre
C25478,applied,2025-05-09 03:34:20.572993,F. Aguirre
C25478,screening,2025-05-10 03:34:20.572993,F. Aguirre
C25479,applied,2025-05-16 03:34:20.572993,F. Aguirre
C25479,screening,2025-05-21 03:34:20.572993,F. Aguirre
C25480,applied,2025-05-09 03:34:20.572993,F. Aguirre
C25480,screening,2025-05-15 03:34:20.572993,F. Aguirre
C25481,applied,2025-06-03 03:34:20.572993,F. Aguirre
C25481,screening,2025-06-06 03:34:20.572993,F. Aguirre
C25481,interview_tech,2025-06-09 03:34:20.572993,F. Aguirre
C25481,interview_mgr,2025-06-13 03:34:20.572993,F. Aguirre
C25481,offer,2025-06-24 03:34:20.572993,F. Aguirre
C25482,applied,2025-05-26 03:34:20.572993,F. Aguirre
C25482,screening,2025-05-30 03:34:20.572993,F. Aguirre
C25483,applied,2025-06-08 03:34:20.572993,F. Aguirre
C25483,screening,2025-06-13 03:34:20.572993,F. Aguirre
C25484,applied,2025-06-04 03:34:20.572993,F. Aguirre
C25484,screening,2025-06-09 03:34:20.572993,F. Aguirre
C25484,interview_tech,2025-06-16 03:34:20.572993,F. Aguirre
C25484,interview_mgr,2025-06-19 03:34:20.572993,F. Aguirre
C25485,applied,2025-05-21 03:34:20.572993,F. Aguirre
C25485,screening,2025-05-22 03:34:20.572993,F. Aguirre
C25486,applied,2025-05-13 03:34:20.572993,F. Aguirre
C25486,screening,2025-05-19 03:34:20.572993,F. Aguirre
C25486,interview_tech,2025-05-24 03:34:20.572993,F. Aguirre
C25486,interview_mgr,2025-05-28 03:34:20.572993,F. Aguirre
C25487,applied,2025-01-02 03:34:20.572993,E. Sánchez
C25487,screening,2025-01-06 03:34:20.572993,E. Sánchez
C25488,applied,2024-12-26 03:34:20.572993,E. Sánchez
C25488,screening,2024-12-30 03:34:20.572993,E. Sánchez
C25488,interview_tech,2025-01-02 03:34:20.572993,E. Sánchez
C25489,applied,2025-01-26 03:34:20.572993,E. Sánchez
C25489,screening,2025-01-30 03:34:20.572993,E. Sánchez
C25489,interview_tech,2025-02-04 03:34:20.572993,E. Sánchez
C25490,applied,2025-01-15 03:34:20.572993,E. Sánchez
C25490,screening,2025-01-23 03:34:20.572993,E. Sánchez
C25490,interview_tech,2025-01-27 03:34:20.572993,E. Sánchez
C25491,applied,2025-02-05 03:34:20.572993,E. Sánchez
C25491,screening,2025-02-07 03:34:20.572993,E. Sánchez
C25491,interview_tech,2025-02-08 03:34:20.572993,E. Sánchez
C25492,applied,2025-01-06 03:34:20.572993,E. Sánchez
C25492,screening,2025-01-12 03:34:20.572993,E. Sánchez
C25493,applied,2025-01-20 03:34:20.572993,E. Sánchez
C25493,screening,2025-01-21 03:34:20.572993,E. Sánchez
C25493,interview_tech,2025-01-31 03:34:20.572993,E. Sánchez
C25494,applied,2025-01-14 03:34:20.572993,E. Sánchez
C25494,screening,2025-01-19 03:34:20.572993,E. Sánchez
C25494,interview_tech,2025-01-30 03:34:20.572993,E. Sánchez
C25495,applied,2025-01-14 03:34:20.572993,E. Sánchez
C25495,screening,2025-01-15 03:34:20.572993,E. Sánchez
C25495,interview_tech,2025-01-21 03:34:20.572993,E. Sánchez
C25496,applied,2025-01-29 03:34:20.572993,E. Sánchez
C25496,screening,2025-02-04 03:34:20.572993,E. Sánchez
C25497,applied,2025-02-09 03:34:20.572993,E. Sánchez
C25497,screening,2025-02-15 03:34:20.572993,E. Sánchez
C25497,interview_tech,2025-02-18 03:34:20.572993,E. Sánchez
C25497,interview_mgr,2025-02-23 03:34:20.572993,E. Sánchez
C25498,applied,2025-02-06 03:34:20.572993,E. Sánchez
C25498,screening,2025-02-12 03:34:20.572993,E. Sánchez
C25499,applied,2025-01-27 03:34:20.572993,E. Sánchez
C25499,screening,2025-01-30 03:34:20.572993,E. Sánchez
C25500,applied,2024-09-14 03:34:20.572993,J. Medina
C25500,screening,2024-09-15 03:34:20.572993,J. Medina
C25501,applied,2024-09-19 03:34:20.572993,J. Medina
C25502,applied,2024-10-05 03:34:20.572993,J. Medina
C25502,screening,2024-10-12 03:34:20.572993,J. Medina
C25503,applied,2024-09-08 03:34:20.572993,J. Medina
C25503,screening,2024-09-10 03:34:20.572993,J. Medina
C25503,interview_tech,2024-09-13 03:34:20.572993,J. Medina
C25504,applied,2024-09-12 03:34:20.572993,J. Medina
C25504,screening,2024-09-17 03:34:20.572993,J. Medina
C25504,interview_tech,2024-09-21 03:34:20.572993,J. Medina
C25505,applied,2024-10-14 03:34:20.572993,J. Medina
C25505,screening,2024-10-16 03:34:20.572993,J. Medina
C25506,applied,2024-09-06 03:34:20.572993,J. Medina
C25506,screening,2024-09-11 03:34:20.572993,J. Medina
C25506,interview_tech,2024-09-17 03:34:20.572993,J. Medina
C25506,interview_mgr,2024-09-23 03:34:20.572993,J. Medina
C25507,applied,2024-09-25 03:34:20.572993,J. Medina
C25508,applied,2024-09-15 03:34:20.572993,J. Medina
C25508,screening,2024-09-22 03:34:20.572993,J. Medina
C25509,applied,2024-09-26 03:34:20.572993,J. Medina
C25509,screening,2024-10-03 03:34:20.572993,J. Medina
C25509,interview_tech,2024-10-05 03:34:20.572993,J. Medina
C25510,applied,2024-10-03 03:34:20.572993,J. Medina
C25510,screening,2024-10-04 03:34:20.572993,J. Medina
C25511,applied,2024-09-20 03:34:20.572993,J. Medina
C25512,applied,2024-10-17 03:34:20.572993,J. Medina
C25513,applied,2024-10-02 03:34:20.572993,J. Medina
C25513,screening,2024-10-08 03:34:20.572993,J. Medina
C25514,applied,2024-05-21 03:34:20.572993,J. Medina
C25514,screening,2024-05-27 03:34:20.572993,J. Medina
C25514,interview_tech,2024-06-02 03:34:20.572993,J. Medina
C25515,applied,2024-05-25 03:34:20.572993,J. Medina
C25515,screening,2024-06-01 03:34:20.572993,J. Medina
C25515,interview_tech,2024-06-07 03:34:20.572993,J. Medina
C25516,applied,2024-06-12 03:34:20.572993,J. Medina
C25516,screening,2024-06-15 03:34:20.572993,J. Medina
C25517,applied,2024-06-12 03:34:20.572993,J. Medina
C25517,screening,2024-06-19 03:34:20.572993,J. Medina
C25517,interview_tech,2024-06-24 03:34:20.572993,J. Medina
C25517,interview_mgr,2024-07-02 03:34:20.572993,J. Medina
C25517,offer,2024-07-05 03:34:20.572993,J. Medina
C25518,applied,2024-05-27 03:34:20.572993,J. Medina
C25519,applied,2024-05-27 03:34:20.572993,J. Medina
C25519,screening,2024-05-30 03:34:20.572993,J. Medina
C25520,applied,2024-05-12 03:34:20.572993,J. Medina
C25520,screening,2024-05-14 03:34:20.572993,J. Medina
C25520,interview_tech,2024-05-22 03:34:20.572993,J. Medina
C25521,applied,2024-05-23 03:34:20.572993,J. Medina
C25521,screening,2024-05-25 03:34:20.572993,J. Medina
C25522,applied,2024-05-24 03:34:20.572993,J. Medina
C25522,screening,2024-06-06 03:34:20.572993,J. Medina
C25522,interview_tech,2024-06-10 03:34:20.572993,J. Medina
C25523,applied,2024-05-24 03:34:20.572993,J. Medina
C25523,screening,2024-05-29 03:34:20.572993,J. Medina
C25524,applied,2024-05-23 03:34:20.572993,J. Medina
C25525,applied,2024-05-13 03:34:20.572993,J. Medina
C25526,applied,2024-10-19 03:34:20.572993,G. Duarte
C25526,screening,2024-10-24 03:34:20.572993,G. Duarte
C25527,applied,2024-11-11 03:34:20.572993,G. Duarte
C25527,screening,2024-11-19 03:34:20.572993,G. Duarte
C25528,applied,2024-10-21 03:34:20.572993,G. Duarte
C25529,applied,2024-11-17 03:34:20.572993,G. Duarte
C25529,screening,2024-11-18 03:34:20.572993,G. Duarte
C25529,interview_tech,2024-11-19 03:34:20.572993,G. Duarte
C25530,applied,2024-10-14 03:34:20.572993,G. Duarte
C25530,screening,2024-10-16 03:34:20.572993,G. Duarte
C25531,applied,2024-10-17 03:34:20.572993,G. Duarte
C25531,screening,2024-10-23 03:34:20.572993,G. Duarte
C25532,applied,2024-11-10 03:34:20.572993,G. Duarte
C25533,applied,2024-11-11 03:34:20.572993,G. Duarte
C25534,applied,2024-11-09 03:34:20.572993,G. Duarte
C25534,screening,2024-11-10 03:34:20.572993,G. Duarte
C25535,applied,2024-11-13 03:34:20.572993,G. Duarte
C25535,screening,2024-11-14 03:34:20.572993,G. Duarte
C25535,interview_tech,2024-11-19 03:34:20.572993,G. Duarte
C25536,applied,2024-10-16 03:34:20.572993,G. Duarte
C25536,screening,2024-10-21 03:34:20.572993,G. Duarte
C25537,applied,2024-11-11 03:34:20.572993,G. Duarte
C25537,screening,2024-11-12 03:34:20.572993,G. Duarte
C25538,applied,2025-04-25 03:34:20.572993,G. Duarte
C25538,screening,2025-05-04 03:34:20.572993,G. Duarte
C25538,interview_tech,2025-05-05 03:34:20.572993,G. Duarte
C25538,interview_mgr,2025-05-14 03:34:20.572993,G. Duarte
C25538,offer,2025-05-17 03:34:20.572993,G. Duarte
C25539,applied,2025-04-30 03:34:20.572993,G. Duarte
C25539,screening,2025-05-05 03:34:20.572993,G. Duarte
C25540,applied,2025-04-29 03:34:20.572993,G. Duarte
C25540,screening,2025-05-01 03:34:20.572993,G. Duarte
C25540,interview_tech,2025-05-09 03:34:20.572993,G. Duarte
C25541,applied,2025-04-09 03:34:20.572993,G. Duarte
C25541,screening,2025-04-18 03:34:20.572993,G. Duarte
C25541,interview_tech,2025-04-26 03:34:20.572993,G. Duarte
C25542,applied,2025-04-23 03:34:20.572993,G. Duarte
C25543,applied,2024-06-23 03:34:20.572993,J. Medina
