id,job_id,source,experience_years,education,gender,applied_date,city,expected_salary
C26307,JR1488,Portal Empleo,4,Terciario,M,2024-10-28 03:34:20.572993,CABA,2746338
C26308,JR1488,LinkedIn,2,Universitario,F,2024-11-23 03:34:20.572993,Córdoba,3194061
C26309,JR1488,Agencia,0,Universitario,M,2024-11-05 03:34:20.572993,CABA,3839325
C26310,JR1488,Referido,6,Universitario,F,2024-11-17 03:34:20.572993,CABA,2916071
C26311,JR1488,LinkedIn,4,Terciario,M,2024-11-19 03:34:20.572993,Córdoba,3355412
C26312,JR1489,Referido,4,Universitario,M,2024-04-15 03:34:20.572993,CABA,1395454
C26313,JR1489,Portal Empleo,2,Universitario,M,2024-04-21 03:34:20.572993,GBA Norte,1583791
C26314,JR1489,Orgánico,4,Bootcamp,F,2024-03-31 03:34:20.572993,Córdoba,1434208
C26315,JR1489,LinkedIn,7,Universitario,F,2024-04-04 03:34:20.572993,CABA,1254371
C26316,JR1489,Referido,4,Universitario,M,2024-04-07 03:34:20.572993,GBA Norte,1621889
C26317,JR1489,LinkedIn,4,Posgrado,M,2024-04-19 03:34:20.572993,CABA,1456473
C26318,JR1489,Referido,5,Universitario,M,2024-03-18 03:34:20.572993,CABA,1368026
C26319,JR1489,Orgánico,1,Universitario,F,2024-04-14 03:34:20.572993,GBA Sur,1546581
C26320,JR1489,LinkedIn,6,Universitario,M,2024-04-18 03:34:20.572993,Córdoba,1467336
C26321,JR1489,Orgánico,1,Universitario,M,2024-03-22 03:34:20.572993,CABA,1454528
C26322,JR1490,Portal Empleo,2,Universitario,M,2024-08-29 03:34:20.572993,Mendoza,2727469
C26323,JR1490,Orgánico,1,Terciario,M,2024-09-16 03:34:20.572993,CABA,2873437
C26324,JR1490,Portal Empleo,4,Posgrado,F,2024-08-24 03:34:20.572993,Rosario,3302818
C26325,JR1490,LinkedIn,3,Terciario,M,2024-09-07 03:34:20.572993,GBA Norte,3090790
C26326,JR1490,LinkedIn,4,Universitario,F,2024-08-24 03:34:20.572993,GBA Sur,3531034
C26327,JR1490,LinkedIn,2,Terciario,F,2024-09-05 03:34:20.572993,CABA,2843441
C26328,JR1490,LinkedIn,7,Posgrado,M,2024-09-16 03:34:20.572993,Rosario,3094275
C26329,JR1490,Referido,6,Universitario,F,2024-08-25 03:34:20.572993,CABA,3232135
C26330,JR1490,Referido,4,Posgrado,M,2024-09-13 03:34:20.572993,Mendoza,3240852
C26331,JR1490,Orgánico,3,Universitario,M,2024-09-18 03:34:20.572993,CABA,3440001
C26332,JR1490,Referido,3,Terciario,M,2024-09-06 03:34:20.572993,CABA,3507824
C26333,JR1490,Agencia,3,Universitario,M,2024-08-20 03:34:20.572993,GBA Norte,3195603
C26334,JR1490,Orgánico,0,Universitario,X,2024-08-26 03:34:20.572993,Rosario,3115020
C26335,JR1490,Agencia,2,Universitario,M,2024-09-12 03:34:20.572993,CABA,3069904
C26336,JR1491,LinkedIn,6,Universitario,M,2025-08-16 03:34:20.572993,CABA,2017911
C26337,JR1491,Referido,5,Posgrado,F,2025-08-26 03:34:20.572993,Rosario,1972875
C26338,JR1491,LinkedIn,8,Universitario,F,2025-09-01 03:34:20.572993,GBA Norte,1715368
C26339,JR1491,LinkedIn,3,Universitario,M,2025-08-02 03:34:20.572993,CABA,1844249
C26340,JR1491,LinkedIn,3,Posgrado,M,2025-08-18 03:34:20.572993,Rosario,1862078
C26341,JR1491,Agencia,3,Universitario,F,2025-07-30 03:34:20.572993,Córdoba,1853349
C26342,JR1491,Referido,3,Terciario,F,2025-07-30 03:34:20.572993,GBA Norte,1989269
C26343,JR1491,Referido,2,Universitario,M,2025-08-07 03:34:20.572993,CABA,1812217
C26344,JR1491,Universidades,5,Universitario,M,2025-07-26 03:34:20.572993,Córdoba,2006587
C26345,JR1491,LinkedIn,4,Universitario,M,2025-08-18 03:34:20.572993,CABA,1726764
C26346,JR1491,Referido,3,Universitario,M,2025-07-30 03:34:20.572993,GBA Sur,1814538
C26347,JR1491,Agencia,7,Bootcamp,M,2025-07-25 03:34:20.572993,CABA,1800746
C26348,JR1491,LinkedIn,9,Universitario,F,2025-08-02 03:34:20.572993,CABA,1829675
C26349,JR1491,Portal Empleo,7,Posgrado,M,2025-08-22 03:34:20.572993,CABA,2003625
C26350,JR1491,LinkedIn,5,Universitario,X,2025-07-26 03:34:20.572993,Rosario,2000485
C26351,JR1491,Agencia,6,Terciario,F,2025-08-30 03:34:20.572993,Rosario,2021739
C26352,JR1491,LinkedIn,9,Posgrado,M,2025-08-21 03:34:20.572993,CABA,1706496
C26353,JR1491,LinkedIn,6,Universitario,F,2025-08-17 03:34:20.572993,GBA Norte,1740274
C26354,JR1492,Referido,3,Posgrado,F,2025-09-01 03:34:20.572993,GBA Sur,1895861
C26355,JR1492,LinkedIn,5,Terciario,M,2025-09-02 03:34:20.572993,CABA,2172152
C26356,JR1492,LinkedIn,6,Bootcamp,M,2025-09-03 03:34:20.572993,Córdoba,2200253
C26357,JR1492,LinkedIn,2,Universitario,M,2025-09-16 03:34:20.572993,GBA Norte,2012771
C26358,JR1492,LinkedIn,3,Terciario,F,2025-09-15 03:34:20.572993,CABA,2115816
C26359,JR1492,Referido,7,Universitario,M,2025-10-05 03:34:20.572993,CABA,2008216
C26360,JR1492,Referido,0,Posgrado,F,2025-10-03 03:34:20.572993,Mendoza,1951945
C26361,JR1492,Referido,1,Terciario,F,2025-09-09 03:34:20.572993,CABA,2081409
C26362,JR1492,Portal Empleo,4,Bootcamp,F,2025-09-21 03:34:20.572993,CABA,1918785
C26363,JR1492,LinkedIn,5,Universitario,M,2025-09-27 03:34:20.572993,Córdoba,1732083
C26364,JR1492,LinkedIn,1,Universitario,F,2025-09-11 03:34:20.572993,Córdoba,2142411
C26365,JR1492,Agencia,4,Terciario,F,2025-10-06 03:34:20.572993,CABA,1932467
C26366,JR1492,Agencia,7,Universitario,M,2025-08-30 03:34:20.572993,Córdoba,2043165
C26367,JR1492,LinkedIn,4,Universitario,M,2025-10-01 03:34:20.572993,Rosario,1887197
C26368,JR1492,LinkedIn,6,Universitario,M,2025-09-17 03:34:20.572993,CABA,2214560
C26369,JR1492,Referido,3,Posgrado,M,2025-10-03 03:34:20.572993,CABA,2186692
C26370,JR1492,Referido,2,Universitario,M,2025-09-20 03:34:20.572993,CABA,2189300
C26371,JR1493,Portal Empleo,6,Universitario,F,2025-10-18 03:34:20.572993,GBA Norte,3976051
C26372,JR1493,LinkedIn,5,Terciario,M,2025-10-17 03:34:20.572993,GBA Sur,5156789
C26373,JR1493,Portal Empleo,1,Bootcamp,M,2025-10-04 03:34:20.572993,CABA,4542340
C26374,JR1493,LinkedIn,2,Universitario,F,2025-10-21 03:34:20.572993,CABA,4595404
C26375,JR1493,Referido,8,Universitario,M,2025-09-21 03:34:20.572993,CABA,3942518
C26376,JR1493,Agencia,2,Universitario,M,2025-10-13 03:34:20.572993,CABA,4488147
C26377,JR1493,Referido,6,Posgrado,F,2025-10-03 03:34:20.572993,Córdoba,4444623
C26378,JR1493,LinkedIn,3,Bootcamp,M,2025-10-03 03:34:20.572993,CABA,3949205
C26379,JR1493,Universidades,4,Bootcamp,M,2025-10-06 03:34:20.572993,Córdoba,4220978
C26380,JR1493,Orgánico,5,Bootcamp,M,2025-10-03 03:34:20.572993,Rosario,4987724
C26381,JR1493,Agencia,0,Universitario,M,2025-10-06 03:34:20.572993,CABA,4203728
C26382,JR1493,LinkedIn,0,Terciario,F,2025-09-17 03:34:20.572993,Mendoza,4394068
C26383,JR1493,LinkedIn,4,Universitario,M,2025-09-23 03:34:20.572993,GBA Norte,4245933
C26384,JR1494,Orgánico,2,Terciario,M,2024-04-25 03:34:20.572993,GBA Norte,4721579
C26385,JR1494,Referido,6,Terciario,M,2024-03-21 03:34:20.572993,GBA Norte,4851296
C26386,JR1494,Agencia,0,Terciario,M,2024-04-17 03:34:20.572993,Córdoba,4847079
C26387,JR1494,LinkedIn,5,Terciario,M,2024-04-03 03:34:20.572993,GBA Sur,4568631
C26388,JR1494,LinkedIn,1,Universitario,M,2024-04-10 03:34:20.572993,Córdoba,4945114
C26389,JR1494,Universidades,3,Universitario,F,2024-04-02 03:34:20.572993,CABA,4247926
C26390,JR1494,Referido,1,Universitario,M,2024-03-21 03:34:20.572993,GBA Norte,4473291
C26391,JR1494,LinkedIn,9,Posgrado,M,2024-04-20 03:34:20.572993,CABA,4441645
C26392,JR1494,LinkedIn,1,Universitario,M,2024-04-06 03:34:20.572993,CABA,4962734
C26393,JR1494,Referido,4,Bootcamp,M,2024-04-21 03:34:20.572993,GBA Sur,3834334
C26394,JR1494,LinkedIn,0,Universitario,F,2024-04-04 03:34:20.572993,CABA,4018208
C26395,JR1494,Referido,8,Universitario,F,2024-04-08 03:34:20.572993,GBA Norte,4006383
C26396,JR1494,LinkedIn,5,Terciario,M,2024-03-21 03:34:20.572993,GBA Norte,4501767
C26397,JR1494,Agencia,4,Universitario,M,2024-04-18 03:34:20.572993,CABA,4438037
C26398,JR1495,LinkedIn,8,Posgrado,F,2024-09-22 03:34:20.572993,Rosario,1937974
C26399,JR1495,Universidades,4,Terciario,M,2024-10-21 03:34:20.572993,CABA,2371149
C26400,JR1495,LinkedIn,5,Posgrado,M,2024-10-23 03:34:20.572993,CABA,2385308
C26401,JR1495,Referido,4,Universitario,F,2024-10-14 03:34:20.572993,Rosario,2263658
C26402,JR1495,LinkedIn,5,Terciario,M,2024-10-25 03:34:20.572993,Córdoba,2006646
C26403,JR1495,Portal Empleo,3,Universitario,F,2024-10-10 03:34:20.572993,CABA,2698800
C26404,JR1495,Universidades,3,Universitario,F,2024-09-29 03:34:20.572993,Mendoza,2384759
C26405,JR1495,Agencia,6,Terciario,F,2024-10-14 03:34:20.572993,Mendoza,2438415
C26406,JR1495,Referido,5,Universitario,M,2024-10-01 03:34:20.572993,CABA,2072109
C26407,JR1495,Referido,4,Posgrado,X,2024-10-02 03:34:20.572993,CABA,2076692
C26408,JR1495,Agencia,0,Universitario,M,2024-09-25 03:34:20.572993,CABA,2030300
C26409,JR1495,Orgánico,8,Universitario,F,2024-10-04 03:34:20.572993,CABA,2164585
C26410,JR1496,Universidades,2,Bootcamp,F,2024-10-26 03:34:20.572993,CABA,1680411
C26411,JR1496,LinkedIn,6,Universitario,M,2024-11-02 03:34:20.572993,CABA,1698786
C26412,JR1496,Universidades,4,Universitario,F,2024-11-09 03:34:20.572993,Rosario,1859140
C26413,JR1496,LinkedIn,1,Universitario,M,2024-10-28 03:34:20.572993,Córdoba,1841835
C26414,JR1496,LinkedIn,7,Posgrado,F,2024-11-13 03:34:20.572993,Rosario,1840569
C26415,JR1496,LinkedIn,5,Universitario,F,2024-11-12 03:34:20.572993,CABA,1901136
C26416,JR1496,LinkedIn,7,Universitario,F,2024-10-09 03:34:20.572993,GBA Norte,1770072
C26417,JR1496,Agencia,4,Bootcamp,M,2024-11-02 03:34:20.572993,Córdoba,1995586
C26418,JR1496,Agencia,6,Posgrado,F,2024-10-13 03:34:20.572993,GBA Sur,1748562
C26419,JR1496,Agencia,0,Terciario,F,2024-11-10 03:34:20.572993,GBA Norte,1795340
C26420,JR1496,Portal Empleo,3,Posgrado,M,2024-10-29 03:34:20.572993,CABA,1609980
C26421,JR1496,Referido,1,Universitario,M,2024-10-08 03:34:20.572993,Córdoba,1627201
C26422,JR1496,Portal Empleo,3,Universitario,M,2024-10-30 03:34:20.572993,Rosario,1774407
C26423,JR1496,LinkedIn,5,Universitario,F,2024-10-08 03:34:20.572993,CABA,1724563
C26424,JR1496,Agencia,2,Universitario,F,2024-11-11 03:34:20.572993,GBA Norte,1933989
C26425,JR1497,Portal Empleo,6,Universitario,M,2024-04-24 03:34:20.572993,CABA,2296322
C26426,JR1497,Portal Empleo,2,Universitario,F,2024-04-18 03:34:20.572993,Córdoba,2246389
C26427,JR1497,Referido,6,Universitario,M,2024-04-14 03:34:20.572993,Rosario,2550304
C26428,JR1497,Orgánico,7,Posgrado,F,2024-04-09 03:34:20.572993,CABA,2390694
C26429,JR1497,LinkedIn,7,Terciario,M,2024-04-22 03:34:20.572993,CABA,2484878
C26430,JR1497,LinkedIn,3,Universitario,F,2024-05-08 03:34:20.572993,CABA,2570214
C26431,JR1497,Agencia,0,Universitario,M,2024-04-13 03:34:20.572993,CABA,2567418
C26432,JR1497,Referido,5,Universitario,M,2024-05-14 03:34:20.572993,CABA,2393484
C26433,JR1497,Orgánico,4,Bootcamp,M,2024-05-06 03:34:20.572993,Córdoba,2397878
C26434,JR1497,LinkedIn,2,Universitario,M,2024-04-11 03:34:20.572993,CABA,2685092
C26435,JR1497,LinkedIn,3,Universitario,X,2024-05-14 03:34:20.572993,CABA,2500206
C26436,JR1497,Orgánico,8,Bootcamp,M,2024-04-19 03:34:20.572993,GBA Norte,2591212
C26437,JR1498,Referido,1,Terciario,F,2025-03-04 03:34:20.572993,CABA,1797988
C26438,JR1498,Referido,5,Terciario,M,2025-03-02 03:34:20.572993,Mendoza,1776808
C26439,JR1498,LinkedIn,5,Universitario,M,2025-02-17 03:34:20.572993,CABA,1710041
C26440,JR1498,LinkedIn,3,Universitario,F,2025-02-22 03:34:20.572993,CABA,1895453
C26441,JR1498,Portal Empleo,6,Terciario,M,2025-02-17 03:34:20.572993,GBA Sur,1850813
C26442,JR1498,LinkedIn,8,Universitario,M,2025-03-08 03:34:20.572993,Córdoba,1671652
C26443,JR1498,Agencia,3,Universitario,M,2025-02-14 03:34:20.572993,GBA Norte,1929962
C26444,JR1498,Agencia,3,Posgrado,M,2025-02-24 03:34:20.572993,Córdoba,1593541
C26445,JR1498,LinkedIn,6,Terciario,F,2025-03-06 03:34:20.572993,CABA,1959274
C26446,JR1498,Portal Empleo,6,Universitario,F,2025-03-02 03:34:20.572993,GBA Norte,1705938
C26447,JR1499,Portal Empleo,4,Universitario,M,2023-12-30 03:34:20.572993,Córdoba,1903825
C26448,JR1499,LinkedIn,3,Universitario,M,2023-12-24 03:34:20.572993,CABA,1862831
C26449,JR1499,LinkedIn,0,Universitario,F,2023-12-28 03:34:20.572993,CABA,1721784
C26450,JR1499,LinkedIn,2,Bootcamp,F,2023-12-18 03:34:20.572993,GBA Sur,1816526
C26451,JR1499,Portal Empleo,1,Terciario,F,2023-12-25 03:34:20.572993,GBA Norte,2067281
C26452,JR1499,Portal Empleo,6,Universitario,M,2024-01-02 03:34:20.572993,Córdoba,1985989
C26453,JR1499,Referido,3,Terciario,F,2023-12-25 03:34:20.572993,CABA,2049073
C26454,JR1499,Agencia,3,Universitario,F,2024-01-20 03:34:20.572993,Córdoba,1754372
C26455,JR1499,Portal Empleo,4,Posgrado,M,2024-01-12 03:34:20.572993,GBA Norte,1766003
C26456,JR1499,Portal Empleo,2,Bootcamp,F,2023-12-18 03:34:20.572993,CABA,1828182
C26457,JR1499,Agencia,8,Universitario,F,2024-01-04 03:34:20.572993,CABA,1861603
C26458,JR1499,LinkedIn,7,Posgrado,M,2024-01-02 03:34:20.572993,Mendoza,1745429
C26459,JR1499,Orgánico,8,Universitario,M,2024-01-21 03:34:20.572993,CABA,1871897
C26460,JR1499,Portal Empleo,6,Terciario,F,2024-01-04 03:34:20.572993,CABA,1919644
C26461,JR1499,Agencia,4,Posgrado,M,2023-12-25 03:34:20.572993,CABA,2031230
C26462,JR1499,Referido,8,Terciario,F,2024-01-18 03:34:20.572993,CABA,1882952
C26463,JR1499,LinkedIn,2,Terciario,M,2024-01-06 03:34:20.572993,CABA,1925704
C26464,JR1499,Referido,2,Universitario,F,2024-01-05 03:34:20.572993,Rosario,1753216
C26465,JR1500,LinkedIn,2,Universitario,M,2025-10-27 03:34:20.572993,CABA,1489309
C26466,JR1500,Portal Empleo,5,Terciario,F,2025-10-10 03:34:20.572993,CABA,1851422
C26467,JR1500,Referido,2,Posgrado,F,2025-10-29 03:34:20.572993,Córdoba,1712833
C26468,JR1500,Agencia,4,Universitario,M,2025-10-30 03:34:20.572993,GBA Sur,1824790
C26469,JR1500,Portal Empleo,0,Universitario,M,2025-09-25 03:34:20.572993,CABA,1647788
C26470,JR1500,Portal Empleo,5,Universitario,M,2025-10-06 03:34:20.572993,CABA,1546988
C26471,JR1500,LinkedIn,0,Universitario,M,2025-10-07 03:34:20.572993,CABA,1514396
C26472,JR1500,Universidades,2,Posgrado,M,2025-10-02 03:34:20.572993,CABA,1584483
C26473,JR1500,Agencia,7,Bootcamp,M,2025-10-25 03:34:20.572993,Rosario,1573616
C26474,JR1500,Agencia,7,Bootcamp,M,2025-09-29 03:34:20.572993,GBA Sur,1766731
C26475,JR1500,LinkedIn,5,Universitario,F,2025-10-30 03:34:20.572993,GBA Norte,1685212
C26476,JR1500,Referido,5,Bootcamp,M,2025-10-19 03:34:20.572993,Rosario,1825084
C26477,JR1500,LinkedIn,3,Universitario,M,2025-10-07 03:34:20.572993,GBA Norte,1663013
C26478,JR1500,Referido,2,Terciario,M,2025-10-29 03:34:20.572993,GBA Norte,1880359
C26479,JR1500,LinkedIn,3,Posgrado,M,2025-10-26 03:34:20.572993,CABA,1782744
C26480,JR1500,Referido,0,Terciario,M,2025-10-02 03:34:20.572993,GBA Sur,1692338
C26481,JR1501,Portal Empleo,5,Terciario,M,2025-01-24 03:34:20.572993,GBA Sur,2205116
C26482,JR1501,LinkedIn,4,Bootcamp,F,2025-01-08 03:34:20.572993,Rosario,2602934
C26483,JR1501,Referido,2,Posgrado,M,2025-01-13 03:34:20.572993,CABA,2250258
C26484,JR1501,Agencia,8,Terciario,F,2025-01-09 03:34:20.572993,CABA,2446223
C26485,JR1501,LinkedIn,6,Posgrado,F,2025-01-17 03:34:20.572993,GBA Norte,2474934
C26486,JR1501,Agencia,6,Posgrado,F,2025-01-06 03:34:20.572993,Mendoza,2561603
C26487,JR1501,LinkedIn,3,Bootcamp,M,2025-02-11 03:34:20.572993,CABA,2162979
C26488,JR1501,LinkedIn,4,Universitario,F,2025-02-05 03:34:20.572993,CABA,2766958
C26489,JR1501,LinkedIn,6,Universitario,F,2025-02-11 03:34:20.572993,CABA,2656519
C26490,JR1501,Agencia,4,Posgrado,M,2025-01-24 03:34:20.572993,Córdoba,2424790
C26491,JR1501,LinkedIn,8,Universitario,M,2025-02-01 03:34:20.572993,CABA,2075249
C26492,JR1501,Agencia,3,Universitario,M,2025-01-21 03:34:20.572993,CABA,2475621
C26493,JR1501,Referido,3,Universitario,F,2025-02-08 03:34:20.572993,Mendoza,2479803
C26494,JR1501,LinkedIn,6,Universitario,F,2025-02-09 03:34:20.572993,Córdoba,2090423
C26495,JR1501,Portal Empleo,1,Bootcamp,F,2025-02-01 03:34:20.572993,CABA,2296981
C26496,JR1501,LinkedIn,6,Universitario,M,2025-02-03 03:34:20.572993,CABA,2539833
C26497,JR1502,Agencia,1,Terciario,F,2023-12-20 03:34:20.572993,CABA,2634804
C26498,JR1502,LinkedIn,6,Posgrado,F,2023-12-26 03:34:20.572993,CABA,3262525
C26499,JR1502,LinkedIn,2,Universitario,M,2024-01-07 03:34:20.572993,GBA Sur,3242636
C26500,JR1502,Agencia,5,Universitario,M,2023-12-24 03:34:20.572993,CABA,2896938
C26501,JR1502,Orgánico,6,Terciario,F,2023-12-13 03:34:20.572993,CABA,3309431
C26502,JR1502,LinkedIn,4,Universitario,M,2023-12-10 03:34:20.572993,CABA,3181508
C26503,JR1502,Agencia,1,Bootcamp,F,2024-01-07 03:34:20.572993,CABA,3167903
C26504,JR1502,LinkedIn,2,Universitario,F,2023-12-18 03:34:20.572993,CABA,3263488
C26505,JR1502,Agencia,2,Universitario,F,2024-01-05 03:34:20.572993,CABA,3144942
C26506,JR1502,Portal Empleo,0,Bootcamp,M,2023-12-31 03:34:20.572993,GBA Sur,3126773
C26507,JR1502,LinkedIn,7,Universitario,M,2023-12-05 03:34:20.572993,CABA,3072152
C26508,JR1502,LinkedIn,4,Universitario,M,2023-12-05 03:34:20.572993,Córdoba,3217233
C26509,JR1502,LinkedIn,1,Universitario,M,2023-12-25 03:34:20.572993,Rosario,2985827
C26510,JR1503,LinkedIn,8,Bootcamp,M,2024-06-05 03:34:20.572993,Mendoza,2576968
C26511,JR1503,LinkedIn,2,Terciario,F,2024-06-11 03:34:20.572993,CABA,2054691
C26512,JR1503,Portal Empleo,5,Universitario,M,2024-06-13 03:34:20.572993,CABA,2309925
C26513,JR1503,Universidades,2,Universitario,M,2024-07-04 03:34:20.572993,Rosario,2041369
C26514,JR1503,LinkedIn,0,Terciario,M,2024-07-12 03:34:20.572993,CABA,2792609
C26515,JR1503,Referido,1,Bootcamp,F,2024-07-01 03:34:20.572993,Córdoba,2092032
C26516,JR1503,Referido,3,Universitario,M,2024-07-06 03:34:20.572993,CABA,2535732
C26517,JR1503,Orgánico,6,Posgrado,M,2024-07-06 03:34:20.572993,CABA,2118076
C26518,JR1503,Referido,5,Universitario,M,2024-06-23 03:34:20.572993,CABA,2359952
C26519,JR1503,Referido,4,Posgrado,M,2024-06-27 03:34:20.572993,Mendoza,2220728
C26520,JR1503,Referido,0,Posgrado,M,2024-06-23 03:34:20.572993,CABA,2276716
C26521,JR1503,LinkedIn,7,Universitario,M,2024-06-22 03:34:20.572993,CABA,2288960
C26522,JR1504,LinkedIn,5,Universitario,M,2025-09-02 03:34:20.572993,GBA Norte,2315827
C26523,JR1504,LinkedIn,4,Bootcamp,M,2025-08-14 03:34:20.572993,Rosario,2293523
C26524,JR1504,LinkedIn,7,Posgrado,M,2025-08-11 03:34:20.572993,Córdoba,2168117
C26525,JR1504,Referido,7,Universitario,M,2025-08-18 03:34:20.572993,CABA,2209523
C26526,JR1504,LinkedIn,7,Universitario,M,2025-08-17 03:34:20.572993,Rosario,2212671
C26527,JR1504,Referido,3,Posgrado,F,2025-09-10 03:34:20.572993,CABA,2194624
C26528,JR1504,LinkedIn,1,Terciario,F,2025-08-16 03:34:20.572993,CABA,2168828
C26529,JR1504,Orgánico,6,Universitario,M,2025-09-16 03:34:20.572993,CABA,2274150
C26530,JR1504,Orgánico,1,Bootcamp,F,2025-08-29 03:34:20.572993,GBA Sur,2135309
C26531,JR1504,LinkedIn,9,Bootcamp,F,2025-08-24 03:34:20.572993,CABA,2359180
C26532,JR1504,LinkedIn,4,Posgrado,M,2025-09-17 03:34:20.572993,Rosario,2418875
C26533,JR1504,Portal Empleo,1,Terciario,F,2025-09-06 03:34:20.572993,Mendoza,2143032
C26534,JR1504,LinkedIn,1,Bootcamp,M,2025-09-09 03:34:20.572993,CABA,2286402
C26535,JR1504,LinkedIn,1,Universitario,M,2025-08-31 03:34:20.572993,Rosario,2135981
C26536,JR1504,LinkedIn,4,Universitario,F,2025-09-18 03:34:20.572993,Rosario,2080000
C26537,JR1504,Orgánico,4,Universitario,M,2025-09-02 03:34:20.572993,GBA Sur,2093078
C26538,JR1505,Agencia,1,Posgrado,M,2024-12-03 03:34:20.572993,GBA Norte,2818288
C26539,JR1505,Referido,3,Terciario,M,2024-11-08 03:34:20.572993,Córdoba,2638206
C26540,JR1505,Referido,1,Bootcamp,F,2024-11-01 03:34:20.572993,GBA Norte,3511083
C26541,JR1505,Orgánico,5,Bootcamp,M,2024-11-24 03:34:20.572993,Córdoba,2977314
C26542,JR1505,Orgánico,4,Terciario,M,2024-11-11 03:34:20.572993,CABA,3061319
C26543,JR1505,Universidades,3,Bootcamp,F,2024-11-03 03:34:20.572993,CABA,2860541
C26544,JR1505,LinkedIn,1,Bootcamp,M,2024-12-09 03:34:20.572993,CABA,2915952
C26545,JR1505,LinkedIn,3,Terciario,M,2024-11-12 03:34:20.572993,CABA,2703143
C26546,JR1505,Portal Empleo,3,Universitario,M,2024-11-28 03:34:20.572993,CABA,3176158
C26547,JR1505,Referido,5,Universitario,M,2024-12-01 03:34:20.572993,Córdoba,2875216
C26548,JR1505,LinkedIn,4,Universitario,M,2024-11-26 03:34:20.572993,CABA,3434136
C26549,JR1505,LinkedIn,6,Posgrado,F,2024-11-29 03:34:20.572993,CABA,2881620
C26550,JR1505,Orgánico,3,Universitario,F,2024-12-08 03:34:20.572993,CABA,3087314
C26551,JR1505,Agencia,0,Bootcamp,F,2024-10-31 03:34:20.572993,CABA,2751123
C26552,JR1505,LinkedIn,6,Bootcamp,F,2024-11-10 03:34:20.572993,CABA,2996135
C26553,JR1505,Orgánico,2,Universitario,M,2024-11-22 03:34:20.572993,Córdoba,2580738
C26554,JR1505,Referido,1,Universitario,F,2024-11-16 03:34:20.572993,CABA,2732545
C26555,JR1505,Agencia,4,Universitario,M,2024-11-14 03:34:20.572993,CABA,3297680
C26556,JR1505,Referido,5,Universitario,X,2024-11-26 03:34:20.572993,GBA Norte,3334587
C26557,JR1506,LinkedIn,3,Universitario,M,2025-02-01 03:34:20.572993,CABA,1822937
C26558,JR1506,Referido,3,Terciario,M,2025-02-07 03:34:20.572993,Mendoza,1813588
C26559,JR1506,Referido,3,Terciario,F,2025-02-28 03:34:20.572993,Córdoba,1932202
C26560,JR1506,Referido,8,Terciario,M,2025-02-19 03:34:20.572993,CABA,1843637
C26561,JR1506,LinkedIn,4,Bootcamp,M,2025-01-24 03:34:20.572993,CABA,1700445
C26562,JR1506,Universidades,2,Universitario,F,2025-03-02 03:34:20.572993,GBA Norte,1914225
C26563,JR1506,LinkedIn,2,Terciario,F,2025-02-26 03:34:20.572993,GBA Norte,1891298
C26564,JR1506,LinkedIn,3,Universitario,M,2025-02-06 03:34:20.572993,CABA,2003632
C26565,JR1506,Referido,5,Terciario,M,2025-02-02 03:34:20.572993,CABA,1966153
C26566,JR1506,Referido,5,Terciario,M,2025-02-24 03:34:20.572993,GBA Norte,1551129
C26567,JR1506,Referido,4,Universitario,M,2025-02-07 03:34:20.572993,Rosario,1675166
C26568,JR1506,Agencia,2,Universitario,M,2025-02-02 03:34:20.572993,CABA,2191432
C26569,JR1507,Referido,3,Terciario,F,2024-03-04 03:34:20.572993,GBA Norte,1618560
C26570,JR1507,Portal Empleo,6,Universitario,M,2024-03-03 03:34:20.572993,CABA,1663159
C26571,JR1507,Portal Empleo,1,Universitario,M,2024-03-23 03:34:20.572993,CABA,1657328
C26572,JR1507,LinkedIn,3,Universitario,M,2024-03-07 03:34:20.572993,Rosario,1624342
C26573,JR1507,Referido,5,Universitario,M,2024-02-23 03:34:20.572993,GBA Norte,1928397
C26574,JR1507,Orgánico,6,Universitario,F,2024-02-21 03:34:20.572993,GBA Sur,1687956
C26575,JR1507,LinkedIn,4,Universitario,F,2024-02-15 03:34:20.572993,Rosario,1540484
C26576,JR1507,LinkedIn,3,Posgrado,M,2024-02-20 03:34:20.572993,CABA,1629050
C26577,JR1507,Orgánico,1,Bootcamp,F,2024-03-10 03:34:20.572993,CABA,1797516
