id,job_id_x,source,experience_years,education,gender,applied_date,city,expected_salary,employee_id,candidate_id,job_id_y,start_date,time_to_fill_days,time_to_hire_days,employee_id_perf,job_id,retained_90d,rating_6m
C24873,JR1372,Agencia,0,Universitario,F,2025-07-02 03:34:20.572993,CABA,3278327,,,,,,,,,,0.0
C24874,JR1372,LinkedIn,6,Universitario,M,2025-07-02 03:34:20.572993,GBA Sur,3667946,,,,,,,,,,0.0
C24875,JR1372,LinkedIn,3,Bootcamp,F,2025-07-25 03:34:20.572993,CABA,3634359,,,,,,,,,,0.0
C24876,JR1373,Universidades,6,Universitario,F,2025-10-15 03:34:20.572993,CABA,2531051,,,,,,,,,,0.0
C24877,JR1373,LinkedIn,5,Universitario,M,2025-10-20 03:34:20.572993,CABA,2393235,,,,,,,,,,0.0
C24878,JR1373,Portal Empleo,2,Universitario,M,2025-09-22 03:34:20.572993,CABA,2284307,,,,,,,,,,0.0
C24879,JR1373,Portal Empleo,4,Universitario,M,2025-09-28 03:34:20.572993,GBA Norte,2626707,,,,,,,,,,0.0
C24880,JR1373,Referido,7,Universitario,M,2025-10-10 03:34:20.572993,CABA,2402193,,,,,,,,,,0.0
C24881,JR1373,Orgánico,4,Universitario,F,2025-10-15 03:34:20.572993,GBA Sur,2406407,,,,,,,,,,0.0
C24882,JR1373,Portal Empleo,1,Universitario,F,2025-09-26 03:34:20.572993,CABA,2535266,,,,,,,,,,0.0
C24883,JR1374,LinkedIn,0,Universitario,M,2024-09-18 03:34:20.572993,CABA,3813285,,,,,,,,,,0.0
C24884,JR1374,Agencia,2,Universitario,F,2024-09-16 03:34:20.572993,GBA Norte,4239845,,,,,,,,,,0.0
C24885,JR1374,LinkedIn,3,Bootcamp,M,2024-09-14 03:34:20.572993,Rosario,4042407,,,,,,,,,,0.0
C24886,JR1374,Referido,6,Universitario,F,2024-09-14 03:34:20.572993,GBA Norte,4248137,,,,,,,,,,0.0
C24887,JR1374,Orgánico,1,Terciario,M,2024-08-28 03:34:20.572993,CABA,4670108,,,,,,,,,,0.0
C24888,JR1374,Portal Empleo,8,Universitario,F,2024-08-22 03:34:20.572993,GBA Norte,4152134,,,,,,,,,,0.0
C24889,JR1374,Agencia,1,Terciario,F,2024-09-18 03:34:20.572993,CABA,4046454,,,,,,,,,,0.0
C24890,JR1374,Portal Empleo,10,Universitario,M,2024-09-04 03:34:20.572993,Rosario,4443390,,,,,,,,,,0.0
C24891,JR1374,Agencia,8,Universitario,F,2024-08-26 03:34:20.572993,GBA Norte,4422363,,,,,,,,,,0.0
C24892,JR1375,Orgánico,4,Terciario,M,2024-09-18 03:34:20.572993,CABA,3119758,,,,,,,,,,0.0
C24893,JR1375,LinkedIn,0,Posgrado,M,2024-09-30 03:34:20.572993,CABA,3705960,,,,,,,,,,0.0
C24894,JR1375,LinkedIn,4,Universitario,M,2024-09-29 03:34:20.572993,GBA Norte,3183971,,,,,,,,,,0.0
C24895,JR1375,Referido,3,Universitario,F,2024-09-26 03:34:20.572993,Córdoba,3147237,,,,,,,,,,0.0
C24896,JR1375,Portal Empleo,1,Universitario,M,2024-10-04 03:34:20.572993,CABA,3687159,,,,,,,,,,0.0
C24897,JR1375,LinkedIn,5,Universitario,M,2024-09-17 03:34:20.572993,GBA Norte,3680484,,,,,,,,,,0.0
C24898,JR1375,LinkedIn,2,Universitario,M,2024-10-06 03:34:20.572993,CABA,3298524,,,,,,,,,,0.0
C24899,JR1375,LinkedIn,2,Terciario,M,2024-10-11 03:34:20.572993,CABA,3510543,,,,,,,,,,0.0
C24900,JR1375,Universidades,3,Terciario,M,2024-09-23 03:34:20.572993,CABA,3170551,,,,,,,,,,0.0
C24901,JR1375,Portal Empleo,3,Universitario,M,2024-10-09 03:34:20.572993,Rosario,3496141,,,,,,,,,,0.0
C24902,JR1375,LinkedIn,9,Terciario,F,2024-10-03 03:34:20.572993,Córdoba,2994206,,,,,,,,,,0.0
C24903,JR1375,LinkedIn,3,Terciario,X,2024-09-11 03:34:20.572993,Rosario,3655078,,,,,,,,,,0.0
C24904,JR1375,LinkedIn,5,Posgrado,F,2024-10-09 03:34:20.572993,CABA,3318465,,,,,,,,,,0.0
C24905,JR1375,LinkedIn,4,Universitario,X,2024-10-13 03:34:20.572993,GBA Norte,3092741,,,,,,,,,,0.0
C24906,JR1376,LinkedIn,5,Universitario,F,2025-06-26 03:34:20.572993,CABA,3283818,,,,,,,,,,0.0
C24907,JR1376,Orgánico,5,Terciario,M,2025-07-04 03:34:20.572993,CABA,2925924,,,,,,,,,,0.0
C24908,JR1376,Universidades,6,Terciario,M,2025-07-18 03:34:20.572993,Córdoba,3371598,,,,,,,,,,0.0
C24909,JR1376,LinkedIn,5,Universitario,F,2025-06-21 03:34:20.572993,CABA,3318606,,,,,,,,,,0.0
C24910,JR1376,LinkedIn,5,Terciario,F,2025-07-11 03:34:20.572993,CABA,3377692,,,,,,,,,,0.0
C24911,JR1376,LinkedIn,4,Terciario,M,2025-07-17 03:34:20.572993,GBA Norte,3172806,,,,,,,,,,0.0
C24912,JR1376,Referido,4,Universitario,M,2025-07-12 03:34:20.572993,GBA Sur,2916869,,,,,,,,,,0.0
C24913,JR1376,LinkedIn,2,Terciario,F,2025-07-01 03:34:20.572993,GBA Norte,3144715,,,,,,,,,,0.0
C24914,JR1376,LinkedIn,4,Universitario,M,2025-06-29 03:34:20.572993,CABA,2885468,E30066,C24914,JR1376,2025-09-02 03:34:20.572993,73.0,25.0,E30066,JR1376,1.0,4.165092574471524
C24915,JR1377,LinkedIn,5,Universitario,M,2025-08-29 03:34:20.572993,Rosario,2576319,,,,,,,,,,0.0
C24916,JR1377,Agencia,5,Universitario,F,2025-09-27 03:34:20.572993,CABA,2204797,,,,,,,,,,0.0
C24917,JR1377,Portal Empleo,4,Terciario,M,2025-09-19 03:34:20.572993,Rosario,2073788,,,,,,,,,,0.0
C24918,JR1377,Portal Empleo,3,Bootcamp,F,2025-09-20 03:34:20.572993,CABA,2410429,,,,,,,,,,0.0
C24919,JR1377,LinkedIn,4,Universitario,F,2025-09-19 03:34:20.572993,CABA,2735499,,,,,,,,,,0.0
C24920,JR1377,Orgánico,3,Universitario,M,2025-08-27 03:34:20.572993,CABA,2330584,,,,,,,,,,0.0
C24921,JR1377,Universidades,5,Universitario,M,2025-09-28 03:34:20.572993,CABA,2434747,,,,,,,,,,0.0
C24922,JR1377,LinkedIn,3,Posgrado,M,2025-08-24 03:34:20.572993,Mendoza,2168286,,,,,,,,,,0.0
C24923,JR1377,LinkedIn,4,Universitario,F,2025-09-19 03:34:20.572993,Rosario,2389561,,,,,,,,,,0.0
C24924,JR1378,Referido,7,Posgrado,M,2025-07-26 03:34:20.572993,Mendoza,3280068,,,,,,,,,,0.0
C24925,JR1378,LinkedIn,2,Universitario,M,2025-08-02 03:34:20.572993,CABA,3308814,,,,,,,,,,0.0
C24926,JR1378,Referido,5,Universitario,M,2025-08-13 03:34:20.572993,GBA Sur,4167031,,,,,,,,,,0.0
C24927,JR1378,Referido,4,Posgrado,M,2025-08-09 03:34:20.572993,GBA Norte,3723027,,,,,,,,,,0.0
C24928,JR1378,Referido,9,Posgrado,X,2025-08-17 03:34:20.572993,CABA,3952142,,,,,,,,,,0.0
C24929,JR1378,LinkedIn,3,Terciario,M,2025-08-19 03:34:20.572993,CABA,4398171,,,,,,,,,,0.0
C24930,JR1378,Referido,6,Universitario,M,2025-07-23 03:34:20.572993,CABA,3519579,,,,,,,,,,0.0
C24931,JR1378,Orgánico,4,Universitario,M,2025-08-17 03:34:20.572993,CABA,3976837,,,,,,,,,,0.0
C24932,JR1378,LinkedIn,1,Terciario,F,2025-07-20 03:34:20.572993,GBA Sur,3476381,,,,,,,,,,0.0
C24933,JR1378,Portal Empleo,3,Bootcamp,F,2025-08-20 03:34:20.572993,Córdoba,3594407,,,,,,,,,,0.0
C24934,JR1378,LinkedIn,6,Universitario,M,2025-07-20 03:34:20.572993,CABA,4003703,,,,,,,,,,0.0
C24935,JR1378,LinkedIn,3,Universitario,M,2025-07-23 03:34:20.572993,CABA,3683258,,,,,,,,,,0.0
C24936,JR1379,Referido,0,Terciario,M,2025-07-28 03:34:20.572993,CABA,2058214,,,,,,,,,,0.0
C24937,JR1379,LinkedIn,4,Universitario,F,2025-08-17 03:34:20.572993,CABA,1944785,,,,,,,,,,0.0
C24938,JR1379,LinkedIn,1,Terciario,M,2025-08-14 03:34:20.572993,GBA Norte,2024136,,,,,,,,,,0.0
C24939,JR1379,LinkedIn,4,Universitario,M,2025-07-22 03:34:20.572993,CABA,2039710,,,,,,,,,,0.0
C24940,JR1379,Referido,8,Universitario,M,2025-07-22 03:34:20.572993,CABA,2174553,,,,,,,,,,0.0
C24941,JR1379,Portal Empleo,6,Posgrado,M,2025-07-10 03:34:20.572993,Rosario,2115664,,,,,,,,,,0.0
C24942,JR1380,LinkedIn,8,Universitario,F,2024-04-13 03:34:20.572993,GBA Sur,2602224,,,,,,,,,,0.0
C24943,JR1380,Portal Empleo,3,Universitario,M,2024-04-21 03:34:20.572993,Córdoba,2732500,,,,,,,,,,0.0
C24944,JR1380,LinkedIn,4,Terciario,M,2024-04-04 03:34:20.572993,CABA,2843489,,,,,,,,,,0.0
C24945,JR1380,Portal Empleo,1,Universitario,M,2024-04-10 03:34:20.572993,CABA,2113654,,,,,,,,,,0.0
C24946,JR1380,LinkedIn,2,Universitario,M,2024-04-30 03:34:20.572993,CABA,2964625,,,,,,,,,,0.0
C24947,JR1380,Portal Empleo,2,Bootcamp,M,2024-04-24 03:34:20.572993,Córdoba,2583422,,,,,,,,,,0.0
C24948,JR1380,Universidades,1,Posgrado,F,2024-04-14 03:34:20.572993,CABA,3050739,,,,,,,,,,0.0
C24949,JR1380,Orgánico,7,Posgrado,F,2024-04-28 03:34:20.572993,CABA,2702514,,,,,,,,,,0.0
C24950,JR1380,LinkedIn,0,Terciario,M,2024-04-04 03:34:20.572993,Mendoza,2678555,,,,,,,,,,0.0
C24951,JR1380,Orgánico,7,Posgrado,F,2024-04-13 03:34:20.572993,CABA,2501064,,,,,,,,,,0.0
C24952,JR1380,LinkedIn,7,Terciario,F,2024-03-31 03:34:20.572993,CABA,2478085,,,,,,,,,,0.0
C24953,JR1380,Orgánico,5,Universitario,M,2024-04-20 03:34:20.572993,Mendoza,2832617,,,,,,,,,,0.0
C24954,JR1380,LinkedIn,1,Universitario,F,2024-04-14 03:34:20.572993,CABA,2615087,,,,,,,,,,0.0
C24955,JR1380,LinkedIn,0,Universitario,M,2024-04-08 03:34:20.572993,GBA Norte,2814494,,,,,,,,,,0.0
C24956,JR1380,LinkedIn,3,Terciario,M,2024-04-04 03:34:20.572993,Córdoba,2454887,,,,,,,,,,0.0
C24957,JR1380,LinkedIn,6,Universitario,F,2024-04-09 03:34:20.572993,Rosario,2512004,,,,,,,,,,0.0
C24958,JR1381,Portal Empleo,4,Terciario,F,2025-07-02 03:34:20.572993,Córdoba,1706489,,,,,,,,,,0.0
C24959,JR1381,Orgánico,1,Terciario,F,2025-06-18 03:34:20.572993,CABA,1959789,,,,,,,,,,0.0
C24960,JR1381,Portal Empleo,7,Universitario,M,2025-07-01 03:34:20.572993,CABA,2337793,,,,,,,,,,0.0
C24961,JR1381,Portal Empleo,8,Bootcamp,M,2025-07-17 03:34:20.572993,CABA,2022604,,,,,,,,,,0.0
C24962,JR1381,Agencia,3,Posgrado,F,2025-06-24 03:34:20.572993,CABA,2430574,,,,,,,,,,0.0
C24963,JR1381,LinkedIn,4,Universitario,M,2025-07-10 03:34:20.572993,Córdoba,2244052,,,,,,,,,,0.0
C24964,JR1381,LinkedIn,0,Terciario,M,2025-07-18 03:34:20.572993,CABA,2213718,,,,,,,,,,0.0
C24965,JR1381,LinkedIn,3,Terciario,F,2025-06-19 03:34:20.572993,CABA,2210062,,,,,,,,,,0.0
C24966,JR1381,LinkedIn,5,Terciario,M,2025-07-01 03:34:20.572993,GBA Sur,2412057,,,,,,,,,,0.0
C24967,JR1381,LinkedIn,5,Bootcamp,M,2025-06-21 03:34:20.572993,GBA Sur,2514391,,,,,,,,,,0.0
C24968,JR1381,LinkedIn,3,Universitario,M,2025-06-26 03:34:20.572993,Córdoba,1902854,,,,,,,,,,0.0
C24969,JR1382,LinkedIn,3,Posgrado,M,2024-04-16 03:34:20.572993,CABA,3560193,,,,,,,,,,0.0
C24970,JR1382,LinkedIn,3,Universitario,M,2024-04-20 03:34:20.572993,GBA Norte,3613706,,,,,,,,,,0.0
C24971,JR1382,Orgánico,3,Universitario,F,2024-04-12 03:34:20.572993,Rosario,3499199,,,,,,,,,,0.0
C24972,JR1382,LinkedIn,5,Bootcamp,M,2024-04-24 03:34:20.572993,CABA,3483682,,,,,,,,,,0.0
C24973,JR1382,Referido,0,Universitario,F,2024-04-18 03:34:20.572993,CABA,3546569,,,,,,,,,,0.0
C24974,JR1382,Referido,4,Universitario,F,2024-05-11 03:34:20.572993,CABA,3803073,,,,,,,,,,0.0
C24975,JR1382,Referido,5,Posgrado,M,2024-04-30 03:34:20.572993,Rosario,3484253,,,,,,,,,,0.0
C24976,JR1382,LinkedIn,3,Universitario,M,2024-05-12 03:34:20.572993,CABA,3043106,,,,,,,,,,0.0
C24977,JR1382,LinkedIn,3,Universitario,M,2024-05-03 03:34:20.572993,Córdoba,3461235,,,,,,,,,,0.0
C24978,JR1382,LinkedIn,3,Universitario,F,2024-04-17 03:34:20.572993,CABA,3210620,,,,,,,,,,0.0
C24979,JR1382,LinkedIn,3,Posgrado,F,2024-05-08 03:34:20.572993,CABA,3173707,,,,,,,,,,0.0
C24980,JR1382,LinkedIn,4,Terciario,F,2024-04-26 03:34:20.572993,CABA,3390073,,,,,,,,,,0.0
C24981,JR1382,Referido,4,Bootcamp,M,2024-04-30 03:34:20.572993,CABA,3451646,,,,,,,,,,0.0
C24982,JR1382,Portal Empleo,0,Terciario,X,2024-05-08 03:34:20.572993,GBA Norte,3283813,,,,,,,,,,0.0
C24983,JR1383,Referido,6,Universitario,M,2025-04-06 03:34:20.572993,Rosario,1775586,,,,,,,,,,0.0
C24984,JR1383,Referido,3,Universitario,F,2025-04-03 03:34:20.572993,CABA,1575572,,,,,,,,,,0.0
C24985,JR1383,LinkedIn,9,Universitario,M,2025-04-13 03:34:20.572993,Córdoba,1754443,,,,,,,,,,0.0
C24986,JR1383,Agencia,1,Universitario,M,2025-03-25 03:34:20.572993,CABA,1516459,,,,,,,,,,0.0
C24987,JR1383,LinkedIn,2,Posgrado,M,2025-04-06 03:34:20.572993,Rosario,1806757,,,,,,,,,,0.0
C24988,JR1383,Portal Empleo,3,Universitario,M,2025-04-03 03:34:20.572993,Rosario,1480435,,,,,,,,,,0.0
C24989,JR1383,Portal Empleo,5,Posgrado,M,2025-03-17 03:34:20.572993,CABA,1689498,,,,,,,,,,0.0
C24990,JR1384,LinkedIn,0,Terciario,M,2025-03-26 03:34:20.572993,Córdoba,2899135,,,,,,,,,,0.0
C24991,JR1384,LinkedIn,2,Terciario,F,2025-03-09 03:34:20.572993,Córdoba,2554612,,,,,,,,,,0.0
C24992,JR1384,Referido,5,Terciario,M,2025-04-06 03:34:20.572993,CABA,2481114,,,,,,,,,,0.0
C24993,JR1384,LinkedIn,2,Terciario,M,2025-04-04 03:34:20.572993,Córdoba,2627219,,,,,,,,,,0.0
C24994,JR1384,LinkedIn,7,Universitario,M,2025-03-28 03:34:20.572993,Rosario,2600116,,,,,,,,,,0.0
C24995,JR1384,LinkedIn,3,Universitario,M,2025-03-29 03:34:20.572993,CABA,2451319,,,,,,,,,,0.0
C24996,JR1384,LinkedIn,2,Posgrado,M,2025-03-30 03:34:20.572993,GBA Norte,2502410,,,,,,,,,,0.0
C24997,JR1384,Referido,6,Terciario,M,2025-03-30 03:34:20.572993,Córdoba,2828067,,,,,,,,,,0.0
C24998,JR1384,Agencia,8,Universitario,F,2025-03-11 03:34:20.572993,CABA,2351989,,,,,,,,,,0.0
C24999,JR1384,LinkedIn,5,Posgrado,M,2025-04-02 03:34:20.572993,CABA,2908661,,,,,,,,,,0.0
C25000,JR1384,Orgánico,7,Bootcamp,M,2025-03-09 03:34:20.572993,GBA Norte,2363866,,,,,,,,,,0.0
C25001,JR1385,Orgánico,8,Bootcamp,M,2024-05-03 03:34:20.572993,CABA,4713370,,,,,,,,,,0.0
C25002,JR1385,Orgánico,2,Posgrado,F,2024-04-28 03:34:20.572993,CABA,4941621,,,,,,,,,,0.0
C25003,JR1385,Agencia,6,Universitario,M,2024-05-12 03:34:20.572993,CABA,4176342,,,,,,,,,,0.0
C25004,JR1385,LinkedIn,0,Bootcamp,M,2024-04-19 03:34:20.572993,CABA,4669995,,,,,,,,,,0.0
C25005,JR1385,LinkedIn,5,Universitario,M,2024-04-27 03:34:20.572993,CABA,4369360,,,,,,,,,,0.0
C25006,JR1385,Referido,4,Bootcamp,M,2024-04-30 03:34:20.572993,CABA,3869131,,,,,,,,,,0.0
C25007,JR1385,Referido,7,Terciario,M,2024-04-23 03:34:20.572993,Mendoza,4480172,,,,,,,,,,0.0
C25008,JR1385,Agencia,7,Bootcamp,M,2024-05-12 03:34:20.572993,CABA,4251840,,,,,,,,,,0.0
C25009,JR1385,Universidades,5,Universitario,F,2024-05-23 03:34:20.572993,Rosario,4654148,,,,,,,,,,0.0
C25010,JR1386,Referido,5,Terciario,M,2024-12-30 03:34:20.572993,GBA Norte,3168798,,,,,,,,,,0.0
C25011,JR1386,LinkedIn,5,Universitario,X,2024-12-29 03:34:20.572993,CABA,3528667,,,,,,,,,,0.0
C25012,JR1386,LinkedIn,4,Posgrado,F,2025-01-04 03:34:20.572993,Córdoba,3140963,,,,,,,,,,0.0
C25013,JR1386,LinkedIn,4,Universitario,M,2024-12-17 03:34:20.572993,CABA,3167012,,,,,,,,,,0.0
C25014,JR1386,Referido,8,Bootcamp,M,2024-12-07 03:34:20.572993,GBA Norte,3257902,,,,,,,,,,0.0
C25015,JR1386,Referido,8,Terciario,F,2024-12-12 03:34:20.572993,CABA,3735105,,,,,,,,,,0.0
C25016,JR1386,Agencia,4,Universitario,F,2024-12-12 03:34:20.572993,CABA,3319300,,,,,,,,,,0.0
C25017,JR1386,Referido,5,Universitario,M,2024-12-03 03:34:20.572993,Córdoba,3029675,,,,,,,,,,0.0
C25018,JR1386,Orgánico,4,Universitario,M,2024-12-22 03:34:20.572993,CABA,3085585,,,,,,,,,,0.0
C25019,JR1386,Portal Empleo,0,Universitario,F,2024-11-28 03:34:20.572993,CABA,2765071,,,,,,,,,,0.0
C25020,JR1386,Agencia,3,Universitario,M,2024-12-03 03:34:20.572993,Córdoba,2976315,,,,,,,,,,0.0
C25021,JR1386,LinkedIn,8,Terciario,M,2024-12-10 03:34:20.572993,GBA Norte,2637968,,,,,,,,,,0.0
C25022,JR1386,Agencia,2,Terciario,M,2024-12-08 03:34:20.572993,CABA,3251456,,,,,,,,,,0.0
C25023,JR1386,Portal Empleo,9,Terciario,F,2024-12-21 03:34:20.572993,CABA,2784358,,,,,,,,,,0.0
C25024,JR1386,LinkedIn,7,Posgrado,M,2024-12-17 03:34:20.572993,CABA,3065594,E30067,C25024,JR1386,2025-02-16 03:34:20.572993,80.0,12.0,E30067,JR1386,1.0,3.79900965174225
C25025,JR1386,LinkedIn,5,Universitario,M,2024-12-23 03:34:20.572993,Córdoba,2959368,,,,,,,,,,0.0
C25026,JR1386,Orgánico,5,Universitario,M,2024-12-22 03:34:20.572993,Córdoba,3076278,,,,,,,,,,0.0
C25027,JR1386,LinkedIn,2,Universitario,M,2024-12-09 03:34:20.572993,CABA,3354988,,,,,,,,,,0.0
C25028,JR1386,Referido,3,Posgrado,F,2024-12-06 03:34:20.572993,CABA,3199195,,,,,,,,,,0.0
C25029,JR1386,LinkedIn,8,Terciario,F,2025-01-02 03:34:20.572993,CABA,2920744,,,,,,,,,,0.0
C25030,JR1386,Portal Empleo,2,Terciario,M,2024-12-06 03:34:20.572993,CABA,2464110,,,,,,,,,,0.0
C25031,JR1386,Agencia,7,Universitario,M,2024-12-30 03:34:20.572993,GBA Norte,3078806,,,,,,,,,,0.0
C25032,JR1387,LinkedIn,1,Bootcamp,M,2024-05-30 03:34:20.572993,GBA Norte,4271149,,,,,,,,,,0.0
C25033,JR1387,Referido,1,Universitario,M,2024-05-24 03:34:20.572993,Rosario,3910694,,,,,,,,,,0.0
C25034,JR1387,Universidades,9,Universitario,F,2024-05-14 03:34:20.572993,CABA,4366874,,,,,,,,,,0.0
C25035,JR1387,Agencia,4,Universitario,M,2024-05-23 03:34:20.572993,Córdoba,4148521,,,,,,,,,,0.0
C25036,JR1387,Orgánico,3,Bootcamp,M,2024-05-23 03:34:20.572993,CABA,4522957,,,,,,,,,,0.0
C25037,JR1387,Referido,7,Universitario,M,2024-05-19 03:34:20.572993,Córdoba,4390031,,,,,,,,,,0.0
C25038,JR1387,LinkedIn,7,Universitario,M,2024-05-28 03:34:20.572993,CABA,4148768,,,,,,,,,,0.0
C25039,JR1388,LinkedIn,6,Universitario,M,2025-02-05 03:34:20.572993,GBA Sur,4201148,,,,,,,,,,0.0
C25040,JR1388,Portal Empleo,3,Bootcamp,M,2025-02-10 03:34:20.572993,Córdoba,3618012,,,,,,,,,,0.0
C25041,JR1388,LinkedIn,3,Universitario,F,2025-02-27 03:34:20.572993,CABA,3681087,,,,,,,,,,0.0
C25042,JR1388,LinkedIn,5,Universitario,F,2025-01-25 03:34:20.572993,GBA Sur,3855702,,,,,,,,,,0.0
C25043,JR1388,LinkedIn,6,Universitario,F,2025-02-17 03:34:20.572993,CABA,4346675,,,,,,,,,,0.0
C25044,JR1388,Referido,3,Universitario,M,2025-01-29 03:34:20.572993,CABA,4424684,,,,,,,,,,0.0
C25045,JR1388,Agencia,4,Universitario,M,2025-02-17 03:34:20.572993,CABA,4073691,,,,,,,,,,0.0
C25046,JR1388,LinkedIn,5,Universitario,F,2025-02-12 03:34:20.572993,CABA,4562667,,,,,,,,,,0.0
C25047,JR1388,Portal Empleo,7,Posgrado,M,2025-02-06 03:34:20.572993,CABA,4782741,,,,,,,,,,0.0
C25048,JR1388,Orgánico,6,Universitario,M,2025-01-27 03:34:20.572993,Rosario,4483618,,,,,,,,,,0.0
C25049,JR1388,LinkedIn,0,Universitario,M,2025-01-31 03:34:20.572993,CABA,4380893,,,,,,,,,,0.0
C25050,JR1389,Portal Empleo,3,Bootcamp,F,2024-06-19 03:34:20.572993,CABA,2743354,,,,,,,,,,0.0
C25051,JR1389,Universidades,2,Terciario,M,2024-06-13 03:34:20.572993,CABA,2596611,,,,,,,,,,0.0
C25052,JR1389,Universidades,5,Universitario,F,2024-05-18 03:34:20.572993,CABA,2675925,,,,,,,,,,0.0
C25053,JR1389,LinkedIn,6,Universitario,F,2024-06-02 03:34:20.572993,GBA Sur,3213536,,,,,,,,,,0.0
C25054,JR1389,LinkedIn,4,Bootcamp,M,2024-05-20 03:34:20.572993,Rosario,2845602,,,,,,,,,,0.0
C25055,JR1389,LinkedIn,3,Posgrado,F,2024-06-19 03:34:20.572993,CABA,3130536,,,,,,,,,,0.0
C25056,JR1389,Portal Empleo,4,Universitario,M,2024-06-12 03:34:20.572993,GBA Norte,2373615,,,,,,,,,,0.0
C25057,JR1389,Portal Empleo,5,Universitario,M,2024-06-04 03:34:20.572993,GBA Sur,2707692,,,,,,,,,,0.0
C25058,JR1389,Portal Empleo,2,Universitario,M,2024-06-13 03:34:20.572993,CABA,2632888,,,,,,,,,,0.0
C25059,JR1389,LinkedIn,1,Bootcamp,F,2024-06-23 03:34:20.572993,Rosario,2821900,,,,,,,,,,0.0
C25060,JR1389,LinkedIn,0,Terciario,M,2024-06-19 03:34:20.572993,CABA,3078471,,,,,,,,,,0.0
C25061,JR1389,Referido,7,Posgrado,M,2024-06-17 03:34:20.572993,CABA,3163837,,,,,,,,,,0.0
C25062,JR1390,Referido,5,Universitario,M,2025-01-28 03:34:20.572993,CABA,2295975,,,,,,,,,,0.0
C25063,JR1390,Portal Empleo,5,Terciario,F,2025-01-03 03:34:20.572993,CABA,2552696,,,,,,,,,,0.0
C25064,JR1390,Referido,7,Universitario,F,2025-01-03 03:34:20.572993,GBA Sur,2379827,,,,,,,,,,0.0
C25065,JR1390,LinkedIn,1,Terciario,F,2025-01-25 03:34:20.572993,GBA Norte,2297957,,,,,,,,,,0.0
C25066,JR1390,LinkedIn,0,Bootcamp,M,2025-01-05 03:34:20.572993,CABA,2503382,,,,,,,,,,0.0
C25067,JR1390,LinkedIn,5,Posgrado,M,2024-12-29 03:34:20.572993,CABA,2273274,,,,,,,,,,0.0
C25068,JR1390,LinkedIn,5,Universitario,F,2025-01-13 03:34:20.572993,CABA,2400622,,,,,,,,,,0.0
C25069,JR1390,LinkedIn,0,Universitario,F,2025-01-16 03:34:20.572993,Rosario,2187443,,,,,,,,,,0.0
C25070,JR1390,LinkedIn,5,Universitario,F,2025-01-15 03:34:20.572993,CABA,2101326,,,,,,,,,,0.0
C25071,JR1391,LinkedIn,3,Posgrado,M,2024-11-12 03:34:20.572993,GBA Norte,4011121,,,,,,,,,,0.0
C25072,JR1391,LinkedIn,2,Posgrado,F,2024-10-29 03:34:20.572993,Rosario,3780554,,,,,,,,,,0.0
C25073,JR1391,Portal Empleo,3,Universitario,F,2024-11-15 03:34:20.572993,GBA Sur,4473193,,,,,,,,,,0.0
C25074,JR1391,LinkedIn,0,Universitario,F,2024-11-10 03:34:20.572993,CABA,4469623,,,,,,,,,,0.0
C25075,JR1391,Portal Empleo,3,Universitario,M,2024-10-29 03:34:20.572993,CABA,3723959,,,,,,,,,,0.0
C25076,JR1391,Portal Empleo,2,Bootcamp,M,2024-10-24 03:34:20.572993,Mendoza,4029998,,,,,,,,,,0.0
C25077,JR1391,Referido,5,Universitario,M,2024-10-19 03:34:20.572993,Rosario,4556740,,,,,,,,,,0.0
C25078,JR1391,Orgánico,4,Posgrado,M,2024-10-27 03:34:20.572993,Rosario,4175776,,,,,,,,,,0.0
C25079,JR1391,LinkedIn,6,Posgrado,F,2024-11-18 03:34:20.572993,Rosario,4037256,,,,,,,,,,0.0
C25080,JR1391,Portal Empleo,0,Universitario,M,2024-11-04 03:34:20.572993,GBA Sur,3902650,,,,,,,,,,0.0
C25081,JR1392,Orgánico,2,Posgrado,F,2025-08-17 03:34:20.572993,Córdoba,1689496,,,,,,,,,,0.0
C25082,JR1392,Agencia,5,Universitario,M,2025-07-31 03:34:20.572993,GBA Sur,1723769,,,,,,,,,,0.0
C25083,JR1392,LinkedIn,3,Universitario,F,2025-08-08 03:34:20.572993,GBA Norte,1631169,,,,,,,,,,0.0
C25084,JR1392,LinkedIn,6,Posgrado,F,2025-08-05 03:34:20.572993,GBA Norte,1854710,,,,,,,,,,0.0
C25085,JR1392,LinkedIn,0,Terciario,M,2025-07-27 03:34:20.572993,CABA,1758756,,,,,,,,,,0.0
C25086,JR1392,Portal Empleo,6,Universitario,F,2025-07-30 03:34:20.572993,CABA,1803488,,,,,,,,,,0.0
C25087,JR1392,Portal Empleo,2,Universitario,F,2025-07-09 03:34:20.572993,CABA,1714178,,,,,,,,,,0.0
C25088,JR1392,LinkedIn,2,Universitario,F,2025-07-11 03:34:20.572993,CABA,1663300,,,,,,,,,,0.0
C25089,JR1392,Referido,6,Bootcamp,M,2025-07-16 03:34:20.572993,Córdoba,1748233,,,,,,,,,,0.0
C25090,JR1393,Portal Empleo,7,Bootcamp,F,2024-05-21 03:34:20.572993,Rosario,4064649,,,,,,,,,,0.0
C25091,JR1393,Referido,7,Universitario,M,2024-05-09 03:34:20.572993,CABA,3653620,,,,,,,,,,0.0
C25092,JR1393,Agencia,9,Universitario,M,2024-06-06 03:34:20.572993,CABA,3740115,,,,,,,,,,0.0
